2026-06-08 17:32:18 | INFO | Fetched sitemap successfully (urlset)
2026-06-08 17:32:18 | INFO | Successfully fetched 2 sitemap(s)
2026-06-08 17:32:18 | INFO | Fetching sitemap for site root: https://www.duopa.com
2026-06-08 17:32:18 | INFO | Processing 2 sitemap(s)...
2026-06-08 17:32:18 | INFO | [1/2] Processing sitemap: https://www.duopa.com/sitemap.pages.xml
2026-06-08 17:32:18 | INFO | Sitemap type: urlset
2026-06-08 17:32:18 | INFO | Extracted 23 URLs
2026-06-08 17:32:18 | INFO | [2/2] Processing sitemap: https://www.duopa.com/sitemap.documents.xml
2026-06-08 17:32:18 | INFO | Sitemap type: urlset
2026-06-08 17:32:18 | INFO | Extracted 10 URLs
2026-06-08 17:32:18 | INFO | Filtered 10 non-page asset URLs (images, PDFs, etc.)
2026-06-08 17:32:18 | INFO | Sitemap fetch complete
2026-06-08 17:32:18 | INFO | Total sitemaps processed: 2
2026-06-08 17:32:18 | INFO | Total URLs discovered: 23
2026-06-08 17:32:18 | INFO | Sitemap location 1: https://www.duopa.com/sitemap.pages.xml
2026-06-08 17:32:18 | INFO | Sitemap location 2: https://www.duopa.com/sitemap.documents.xml
2026-06-08 17:32:32 | INFO | Agent 2 Started - Group URLs by pattern
2026-06-08 17:33:14 | INFO | Creating sample URLs...
2026-06-08 17:33:14 | INFO | Total URLs in grouped data: 23
2026-06-08 17:33:14 | INFO | Total URLs (23) <= 1000, using ALL URLs
2026-06-08 17:33:14 | INFO | Created urls-sample.json with 23 URLs
2026-06-08 17:33:14 | INFO | Validating urls-sample.json against schema...
✅ VALIDATION PASSED: urls-sample.json matches schema
2026-06-08 17:33:14 | INFO | Schema validation passed
2026-06-08 17:33:14 | INFO | Sample creation complete - urls-sample.json with 23 URLs
